item_id,date_block_num,item_cnt_day
5572,20,29.0
5572,21,26.0
5572,22,20.0
5572,23,14.0
5572,24,61.0
5572,25,53.0
5572,26,44.0
5572,27,28.0
5572,28,30.0
5572,29,14.0
5572,30,10.0
5572,31,7.0
5572,32,2.0
5572,33,3.0
5581,0,18.0
5581,1,19.0
5581,2,14.0
5581,3,17.0
5581,4,16.0
5581,5,24.0
5581,6,19.0
5581,7,19.0
5581,8,29.0
5581,9,17.0
5581,10,14.0
5581,11,44.0
5581,12,19.0
5581,13,18.0
5581,14,21.0
5581,15,14.0
5581,16,18.0
5581,17,15.0
5581,18,31.0
5581,19,20.0
5581,20,24.0
5581,21,13.0
5581,22,17.0
5581,23,27.0
5581,24,31.0
5581,25,14.0
5581,26,16.0
5581,27,16.0
5581,28,5.0
5581,29,11.0
5581,30,7.0
5581,31,9.0
5581,32,7.0
5581,33,11.0
5583,0,45.0
5583,1,35.0
5583,2,18.0
5583,3,12.0
5583,4,20.0
5583,5,27.0
5583,6,34.0
5583,7,24.0
5583,8,22.0
5583,9,11.0
5583,10,11.0
5583,11,58.0
5583,12,41.0
5583,13,33.0
5583,14,40.0
5583,15,35.0
5583,16,30.0
5583,17,21.0
5583,18,29.0
5583,19,37.0
5583,20,27.0
5583,21,24.0
5583,22,17.0
5583,23,98.0
5583,24,65.0
5583,25,36.0
5583,26,25.0
5583,27,20.0
5583,28,16.0
5583,29,20.0
5583,30,17.0
5583,31,18.0
5583,32,9.0
5583,33,22.0
5601,0,25.0
5601,1,2.0
5601,2,9.0
5601,3,9.0
5601,4,8.0
5601,5,5.0
5601,6,6.0
5601,7,5.0
5601,8,3.0
5601,9,7.0
5601,10,9.0
5601,11,31.0
5601,12,15.0
5601,13,23.0
5601,14,23.0
5601,15,14.0
5601,16,18.0
5601,17,18.0
5601,18,14.0
5601,19,10.0
5601,20,17.0
5601,21,7.0
5601,22,6.0
5601,23,31.0
5601,24,19.0
5601,25,13.0
5601,26,19.0
5601,27,18.0
5601,28,10.0
5601,29,6.0
5601,30,10.0
5601,31,9.0
5601,32,5.0
5601,33,2.0
5605,0,40.0
5605,1,20.0
5605,2,16.0
5605,3,9.0
5605,4,12.0
5605,5,12.0
5605,6,20.0
5605,7,15.0
5605,8,18.0
5605,9,11.0
5605,10,13.0
5605,11,48.0
5605,12,33.0
5605,13,19.0
5605,14,19.0
5605,15,15.0
5605,16,14.0
5605,17,18.0
5605,18,20.0
5605,19,37.0
5605,20,10.0
5605,21,14.0
5605,22,14.0
5605,23,43.0
5605,24,31.0
5605,25,10.0
5605,26,13.0
5605,27,3.0
5605,28,12.0
5605,29,12.0
5605,30,10.0
5605,31,5.0
5605,32,10.0
5605,33,8.0
5643,0,177.0
5643,1,117.0
5643,2,69.0
5643,3,74.0
5643,4,114.0
5643,5,109.0
5643,6,86.0
5643,7,57.0
5643,8,45.0
5643,9,96.0
5643,10,105.0
5643,11,299.0
5643,12,169.0
5643,13,110.0
5643,14,103.0
5643,15,85.0
5643,16,69.0
5643,17,79.0
5643,18,60.0
5643,19,75.0
5643,20,88.0
5643,21,89.0
5643,22,76.0
5643,23,119.0
5643,24,74.0
5643,25,66.0
5643,26,72.0
5643,27,67.0
5643,28,37.0
5643,29,43.0
5643,30,52.0
5643,31,76.0
5643,32,28.0
5643,33,28.0
5811,0,158.0
5811,1,120.0
5811,2,152.0
5811,3,97.0
5811,4,112.0
5811,5,158.0
5811,6,170.0
5811,7,184.0
5811,8,158.0
5811,9,109.0
5811,10,120.0
5811,11,127.0
5811,12,91.0
5811,13,85.0
5811,14,92.0
5811,15,70.0
5811,16,72.0
5811,17,97.0
5811,18,69.0
5811,19,95.0
5811,20,52.0
5811,21,51.0
5811,22,52.0
5811,23,69.0
5811,24,70.0
5811,25,27.0
5811,26,19.0
5811,27,15.0
5811,28,17.0
5811,29,26.0
5811,30,14.0
5811,31,5.0
5811,32,9.0
5811,33,5.0
5820,0,16.0
5820,1,17.0
5820,2,25.0
5820,3,35.0
5820,4,24.0
5820,5,31.0
5820,6,35.0
5820,7,42.0
5820,8,57.0
5820,9,46.0
5820,10,118.0
5820,11,261.0
5820,12,116.0
5820,13,252.0
5820,14,153.0
5820,15,71.0
5820,16,67.0
5820,17,102.0
5820,18,81.0
5820,19,117.0
5820,20,155.0
5820,21,130.0
5820,22,146.0
5820,23,494.0
5820,24,502.0
5820,25,156.0
5820,26,132.0
5820,27,97.0
5820,28,65.0
5820,29,83.0
5820,30,67.0
5820,31,112.0
5820,32,89.0
5820,33,72.0
5821,0,36.0
5821,1,39.0
5821,2,76.0
5821,3,68.0
5821,4,96.0
5821,5,98.0
5821,6,104.0
5821,7,131.0
5821,8,118.0
5821,9,69.0
5821,10,104.0
5821,11,243.0
5821,12,169.0
5821,13,236.0
5821,14,245.0
5821,15,109.0
5821,16,151.0
5821,17,130.0
5821,18,148.0
5821,19,170.0
5821,20,225.0
5821,21,221.0
5821,22,325.0
5821,23,574.0
5821,24,451.0
5821,25,292.0
5821,26,352.0
5821,27,209.0
5821,28,188.0
5821,29,189.0
5821,30,178.0
5821,31,165.0
5821,32,169.0
5821,33,172.0
5822,0,300.0
5822,1,245.0
5822,2,397.0
5822,3,298.0
5822,4,320.0
5822,5,295.0
5822,6,245.0
5822,7,288.0
5822,8,304.0
5822,9,226.0
5822,10,332.0
5822,11,596.0
5822,12,545.0
5822,13,573.0
5822,14,609.0
5822,15,413.0
5822,16,487.0
5822,17,541.0
5822,18,381.0
5822,19,472.0
5822,20,489.0
5822,21,572.0
5822,22,690.0
5822,23,771.0
5822,24,843.0
5822,25,637.0
5822,26,684.0
5822,27,358.0
5822,28,345.0
5822,29,247.0
5822,30,211.0
5822,31,288.0
5822,32,261.0
5822,33,259.0
5823,0,70.0
5823,1,85.0
5823,2,94.0
5823,3,104.0
5823,4,88.0
5823,5,90.0
5823,6,74.0
5823,7,96.0
5823,8,150.0
5823,9,94.0
5823,10,175.0
5823,11,332.0
5823,12,189.0
5823,13,234.0
5823,14,296.0
5823,15,158.0
5823,16,197.0
5823,17,139.0
5823,18,134.0
5823,19,223.0
5823,20,237.0
5823,21,282.0
5823,22,414.0
5823,23,487.0
5823,24,485.0
5823,25,298.0
5823,26,269.0
5823,27,164.0
5823,28,139.0
5823,29,133.0
5823,30,112.0
5823,31,147.0
5823,32,153.0
5823,33,182.0
5945,0,23.0
5945,1,17.0
5945,2,18.0
5945,3,25.0
5945,4,21.0
5945,5,28.0
5945,6,20.0
5945,7,37.0
5945,8,31.0
5945,9,38.0
5945,10,25.0
5945,11,55.0
5945,12,28.0
5945,13,33.0
5945,14,35.0
5945,15,11.0
5945,16,19.0
5945,17,19.0
5945,18,10.0
5945,19,18.0
5945,20,25.0
5945,21,22.0
5945,22,20.0
5945,23,28.0
5945,24,23.0
5945,25,16.0
5945,26,15.0
5945,27,10.0
5945,28,10.0
5945,29,16.0
5945,30,8.0
5945,31,12.0
5945,32,9.0
5945,33,13.0
5946,0,25.0
5946,1,27.0
5946,2,20.0
5946,3,35.0
5946,4,27.0
5946,5,37.0
5946,6,30.0
5946,7,52.0
5946,8,38.0
5946,9,37.0
5946,10,30.0
5946,11,55.0
5946,12,43.0
5946,13,35.0
5946,14,46.0
5946,15,21.0
5946,16,23.0
5946,17,18.0
5946,18,20.0
5946,19,20.0
5946,20,22.0
5946,21,22.0
5946,22,15.0
5946,23,23.0
5946,24,19.0
5946,25,14.0
5946,26,14.0
5946,27,10.0
5946,28,12.0
5946,29,13.0
5946,30,9.0
5946,31,12.0
5946,32,6.0
5946,33,13.0
6004,0,10.0
6004,1,15.0
6004,2,11.0
6004,3,8.0
6004,4,8.0
6004,5,12.0
6004,6,11.0
6004,7,13.0
6004,8,10.0
6004,9,8.0
6004,10,5.0
6004,11,11.0
6004,12,14.0
6004,13,8.0
6004,14,13.0
6004,15,10.0
6004,16,17.0
6004,17,11.0
6004,18,20.0
6004,19,16.0
6004,20,13.0
6004,21,18.0
6004,22,13.0
6004,23,10.0
6004,24,14.0
6004,25,12.0
6004,26,14.0
6004,27,4.0
6004,28,6.0
6004,29,13.0
6004,30,9.0
6004,31,9.0
6004,32,5.0
6004,33,7.0
6007,0,15.0
6007,1,6.0
6007,2,14.0
6007,3,8.0
6007,4,15.0
6007,5,17.0
6007,6,19.0
6007,7,25.0
6007,8,15.0
6007,9,15.0
6007,10,18.0
6007,11,27.0
6007,12,17.0
6007,13,17.0
6007,14,19.0
6007,15,13.0
6007,16,17.0
6007,17,20.0
6007,18,19.0
6007,19,16.0
6007,20,13.0
6007,21,10.0
6007,22,16.0
6007,23,16.0
6007,24,16.0
6007,25,16.0
6007,26,10.0
6007,27,9.0
6007,28,15.0
6007,29,13.0
6007,30,14.0
6007,31,12.0
6007,32,12.0
6007,33,13.0
6008,0,4.0
6008,1,6.0
6008,2,10.0
6008,3,8.0
6008,4,10.0
6008,5,16.0
6008,6,10.0
6008,7,18.0
6008,8,10.0
6008,9,6.0
6008,10,7.0
6008,11,13.0
6008,12,16.0
6008,13,9.0
6008,14,16.0
6008,15,6.0
6008,16,9.0
6008,17,9.0
6008,18,17.0
6008,19,13.0
6008,20,12.0
6008,21,9.0
6008,22,9.0
6008,23,10.0
6008,24,9.0
6008,25,10.0
6008,26,9.0
6008,27,6.0
6008,28,10.0
6008,29,8.0
6008,30,6.0
6008,31,9.0
6008,32,10.0
6008,33,8.0
6027,0,14.0
6027,1,20.0
6027,2,16.0
6027,3,19.0
6027,4,15.0
6027,5,16.0
6027,6,26.0
6027,7,16.0
6027,8,17.0
6027,9,12.0
6027,10,11.0
6027,11,37.0
6027,12,11.0
6027,13,8.0
6027,14,11.0
6027,15,23.0
6027,16,30.0
6027,17,26.0
6027,18,30.0
6027,19,18.0
6027,20,22.0
6027,21,23.0
6027,22,31.0
6027,23,46.0
6027,24,17.0
6027,25,29.0
6027,26,36.0
6027,27,20.0
6027,28,19.0
6027,29,14.0
6027,30,21.0
6027,31,17.0
6027,32,16.0
6027,33,18.0
6045,0,123.0
6045,1,91.0
6045,2,104.0
6045,3,52.0
6045,4,49.0
6045,5,37.0
6045,6,24.0
6045,7,26.0
6045,8,25.0
6045,9,9.0
6045,10,13.0
6045,11,30.0
6045,12,16.0
6045,13,15.0
6045,14,15.0
6045,15,13.0
6045,16,21.0
6045,17,26.0
6045,18,20.0
6045,19,19.0
6045,20,8.0
6045,21,13.0
6045,22,19.0
6045,23,16.0
6045,24,15.0
6045,25,9.0
6045,26,19.0
6045,27,10.0
6045,28,5.0
6045,29,9.0
6045,30,11.0
6045,31,7.0
6045,32,9.0
6045,33,3.0
6185,0,152.0
6185,1,123.0
6185,2,127.0
6185,3,81.0
6185,4,94.0
6185,5,101.0
6185,6,112.0
6185,7,118.0
6185,8,93.0
6185,9,97.0
6185,10,106.0
6185,11,131.0
6185,12,112.0
6185,13,90.0
6185,14,104.0
6185,15,85.0
6185,16,96.0
6185,17,74.0
6185,18,86.0
6185,19,104.0
6185,20,77.0
6185,21,103.0
6185,22,100.0
6185,23,109.0
6185,24,92.0
6185,25,82.0
6185,26,88.0
6185,27,67.0
6185,28,51.0
6185,29,66.0
6185,30,76.0
6185,31,82.0
6185,32,53.0
6185,33,69.0
6202,0,24.0
6202,1,24.0
6202,2,21.0
6202,3,21.0
6202,4,17.0
6202,5,7.0
6202,6,13.0
6202,7,21.0
6202,8,11.0
6202,9,13.0
6202,10,11.0
6202,11,17.0
6202,12,13.0
6202,13,18.0
6202,14,20.0
6202,15,12.0
6202,16,10.0
6202,17,10.0
6202,18,8.0
6202,19,14.0
6202,20,15.0
6202,21,23.0
6202,22,17.0
6202,23,33.0
6202,24,13.0
6202,25,20.0
6202,26,21.0
6202,27,8.0
6202,28,9.0
6202,29,12.0
6202,30,11.0
6202,31,11.0
6202,32,7.0
6202,33,13.0
6238,0,8.0
6238,1,15.0
6238,2,9.0
6238,3,9.0
6238,4,5.0
6238,5,13.0
6238,6,10.0
6238,7,14.0
6238,8,20.0
6238,9,35.0
6238,10,14.0
6238,11,21.0
6238,12,19.0
6238,13,14.0
6238,14,20.0
6238,15,14.0
6238,16,8.0
6238,17,3.0
6238,18,8.0
6238,19,6.0
6238,20,16.0
6238,21,22.0
6238,22,18.0
6238,23,21.0
6238,24,19.0
6238,25,27.0
6238,26,17.0
6238,27,12.0
6238,28,13.0
6238,29,15.0
6238,30,18.0
6238,31,12.0
6238,32,11.0
6238,33,4.0
6342,0,8.0
6342,1,11.0
6342,2,7.0
6342,3,7.0
6342,4,19.0
6342,5,22.0
6342,6,25.0
6342,7,27.0
6342,8,30.0
6342,9,21.0
6342,10,12.0
6342,11,22.0
6342,12,13.0
6342,13,11.0
6342,14,14.0
6342,15,17.0
6342,16,10.0
6342,17,16.0
6342,18,22.0
6342,19,18.0
6342,20,19.0
6342,21,20.0
6342,22,9.0
6342,23,20.0
6342,24,10.0
6342,25,8.0
6342,26,14.0
6342,27,10.0
6342,28,11.0
6342,29,11.0
6342,30,13.0
6342,31,12.0
6342,32,4.0
6342,33,8.0
6351,0,23.0
6351,1,16.0
6351,2,22.0
6351,3,18.0
6351,4,26.0
6351,5,32.0
6351,6,30.0
6351,7,39.0
6351,8,27.0
6351,9,34.0
6351,10,19.0
6351,11,35.0
6351,12,19.0
6351,13,24.0
6351,14,28.0
6351,15,14.0
6351,16,20.0
6351,17,19.0
6351,18,34.0
6351,19,23.0
6351,20,21.0
6351,21,22.0
6351,22,16.0
6351,23,27.0
6351,24,17.0
6351,25,22.0
6351,26,15.0
6351,27,19.0
6351,28,18.0
6351,29,12.0
6351,30,12.0
6351,31,14.0
6351,32,11.0
6351,33,19.0
6405,0,14.0
6405,1,6.0
6405,2,10.0
6405,3,7.0
6405,4,1.0
6405,5,5.0
6405,6,1.0
6405,7,4.0
6405,8,4.0
6405,9,8.0
6405,10,5.0
6405,11,6.0
6405,12,10.0
6405,13,8.0
6405,14,4.0
6405,15,8.0
6405,16,5.0
6405,17,4.0
6405,18,9.0
6405,19,12.0
6405,20,5.0
6405,21,7.0
6405,22,3.0
6405,23,10.0
6405,24,3.0
6405,25,4.0
6405,26,4.0
6405,27,3.0
6405,28,4.0
6405,29,3.0
6405,30,3.0
6405,31,5.0
6405,32,4.0
6405,33,4.0
6740,0,245.0
6740,1,240.0
6740,2,1305.0
6740,3,507.0
6740,4,312.0
6740,5,213.0
6740,6,394.0
6740,7,196.0
6740,8,327.0
6740,9,185.0
6740,10,131.0
6740,11,193.0
6740,12,138.0
6740,13,114.0
6740,14,97.0
6740,15,100.0
6740,16,76.0
6740,17,326.0
6740,18,115.0
6740,19,116.0
6740,20,116.0
6740,21,123.0
6740,22,91.0
6740,23,98.0
6740,24,169.0
6740,25,111.0
6740,26,43.0
6740,27,87.0
6740,28,30.0
6740,29,23.0
6740,30,26.0
6740,31,18.0
6740,32,11.0
6740,33,5.0
6857,0,20.0
6857,1,24.0
6857,2,23.0
6857,3,12.0
6857,4,13.0
6857,5,23.0
6857,6,31.0
6857,7,20.0
6857,8,22.0
6857,9,20.0
6857,10,15.0
6857,11,32.0
6857,12,21.0
6857,13,23.0
6857,14,25.0
6857,15,23.0
6857,16,11.0
6857,17,20.0
6857,18,24.0
6857,19,15.0
6857,20,20.0
6857,21,9.0
6857,22,15.0
6857,23,28.0
6857,24,15.0
6857,25,10.0
6857,26,5.0
6857,27,5.0
6857,28,3.0
6857,29,5.0
6857,30,5.0
6857,31,3.0
6857,32,1.0
6857,33,1.0
6953,0,515.0
6953,1,401.0
6953,2,250.0
6953,3,166.0
6953,4,112.0
6953,5,118.0
6953,6,62.0
6953,7,34.0
6953,8,23.0
6953,9,9.0
6953,10,11.0
6953,11,29.0
6953,12,39.0
6953,13,17.0
6953,14,21.0
6953,15,13.0
6953,16,13.0
6953,17,17.0
6953,18,16.0
6953,19,18.0
6953,20,9.0
6953,21,10.0
6953,22,9.0
6953,23,9.0
6953,24,14.0
6953,25,5.0
6953,26,7.0
6953,27,4.0
6953,28,6.0
6953,29,2.0
6953,30,2.0
6953,31,3.0
6953,32,3.0
6953,33,2.0
7220,0,94.0
7220,1,81.0
7220,2,57.0
7220,3,29.0
7220,4,76.0
7220,5,79.0
7220,6,75.0
7220,7,71.0
7220,8,45.0
7220,9,47.0
7220,10,28.0
7220,11,100.0
7220,12,57.0
7220,13,49.0
7220,14,35.0
7220,15,35.0
7220,16,36.0
7220,17,34.0
7220,18,36.0
7220,19,29.0
7220,20,15.0
7220,21,11.0
7220,22,7.0
7220,23,25.0
7220,24,20.0
7220,25,44.0
7220,26,31.0
7220,27,25.0
7220,28,18.0
7220,29,27.0
7220,30,36.0
7220,31,29.0
7220,32,26.0
7220,33,25.0
7459,0,21.0
7459,1,19.0
7459,2,28.0
7459,3,18.0
7459,4,14.0
7459,5,20.0
7459,6,21.0
7459,7,19.0
7459,8,20.0
7459,9,20.0
7459,10,24.0
7459,11,29.0
7459,12,16.0
7459,13,16.0
7459,14,23.0
7459,15,11.0
7459,16,17.0
7459,17,12.0
7459,18,11.0
7459,19,16.0
7459,20,15.0
7459,21,15.0
7459,22,18.0
7459,23,20.0
7459,24,20.0
7459,25,13.0
7459,26,25.0
7459,27,13.0
7459,28,8.0
7459,29,11.0
7459,30,13.0
7459,31,7.0
7459,32,7.0
7459,33,9.0
7524,0,6.0
7524,1,9.0
7524,2,10.0
7524,3,12.0
7524,4,6.0
7524,5,3.0
7524,6,13.0
7524,7,22.0
7524,8,21.0
7524,9,13.0
7524,10,6.0
7524,11,14.0
7524,12,16.0
7524,13,10.0
7524,14,17.0
7524,15,11.0
7524,16,8.0
7524,17,13.0
7524,18,8.0
7524,19,18.0
7524,20,14.0
7524,21,19.0
7524,22,15.0
7524,23,15.0
7524,24,18.0
7524,25,20.0
7524,26,17.0
7524,27,11.0
7524,28,10.0
7524,29,5.0
7524,30,7.0
7524,31,3.0
7524,32,6.0
7524,33,2.0
7653,0,6.0
7653,1,20.0
7653,2,13.0
7653,3,12.0
7653,4,11.0
7653,5,16.0
7653,6,16.0
7653,7,18.0
7653,8,15.0
7653,9,17.0
7653,10,18.0
7653,11,15.0
7653,12,15.0
7653,13,13.0
7653,14,13.0
7653,15,13.0
7653,16,14.0
7653,17,14.0
7653,18,13.0
7653,19,12.0
7653,20,7.0
7653,21,11.0
7653,22,14.0
7653,23,16.0
7653,24,7.0
7653,25,15.0
7653,26,10.0
7653,27,8.0
7653,28,7.0
7653,29,10.0
7653,30,7.0
7653,31,7.0
7653,32,9.0
7653,33,6.0
7673,0,13.0
7673,1,7.0
7673,2,9.0
7673,3,9.0
7673,4,4.0
7673,5,13.0
7673,6,6.0
7673,7,17.0
7673,8,12.0
7673,9,12.0
7673,10,12.0
7673,11,10.0
7673,12,3.0
7673,13,10.0
7673,14,9.0
7673,15,9.0
7673,16,6.0
7673,17,14.0
7673,18,13.0
7673,19,22.0
7673,20,8.0
7673,21,16.0
7673,22,8.0
7673,23,17.0
7673,24,16.0
7673,25,15.0
7673,26,6.0
7673,27,2.0
7673,28,3.0
7673,29,1.0
7673,30,6.0
7673,31,4.0
7673,32,7.0
7673,33,10.0
7856,0,426.0
7856,1,357.0
7856,2,383.0
7856,3,311.0
7856,4,273.0
7856,5,318.0
7856,6,292.0
7856,7,317.0
7856,8,324.0
7856,9,300.0
7856,10,358.0
7856,11,400.0
7856,12,337.0
7856,13,272.0
7856,14,319.0
7856,15,219.0
7856,16,233.0
7856,17,235.0
7856,18,230.0
7856,19,288.0
7856,20,270.0
7856,21,251.0
7856,22,360.0
7856,23,550.0
7856,24,506.0
7856,25,74.0
7856,26,28.0
7856,27,357.0
7856,28,92.0
7856,29,64.0
7856,30,75.0
7856,31,83.0
7856,32,55.0
7856,33,59.0
7893,0,176.0
7893,1,154.0
7893,2,146.0
7893,3,103.0
7893,4,116.0
7893,5,136.0
7893,6,146.0
7893,7,174.0
7893,8,204.0
7893,9,189.0
7893,10,158.0
7893,11,436.0
7893,12,300.0
7893,13,203.0
7893,14,151.0
7893,15,134.0
7893,16,148.0
7893,17,164.0
7893,18,163.0
7893,19,165.0
7893,20,164.0
7893,21,114.0
7893,22,122.0
7893,23,263.0
7893,24,188.0
7893,25,68.0
7893,26,70.0
7893,27,55.0
7893,28,60.0
7893,29,98.0
7893,30,60.0
7893,31,83.0
7893,32,90.0
7893,33,67.0
7894,0,241.0
7894,1,150.0
7894,2,180.0
7894,3,120.0
7894,4,100.0
7894,5,138.0
7894,6,221.0
7894,7,201.0
7894,8,243.0
7894,9,462.0
7894,10,241.0
7894,11,368.0
7894,12,297.0
7894,13,196.0
7894,14,213.0
7894,15,163.0
7894,16,161.0
7894,17,208.0
7894,18,159.0
7894,19,223.0
7894,20,194.0
7894,21,185.0
7894,22,122.0
7894,23,211.0
7894,24,198.0
7894,25,115.0
7894,26,96.0
7894,27,87.0
7894,28,96.0
7894,29,99.0
7894,30,79.0
7894,31,72.0
7894,32,72.0
7894,33,93.0
7895,0,101.0
7895,1,93.0
7895,2,75.0
7895,3,58.0
7895,4,44.0
7895,5,52.0
7895,6,55.0
7895,7,61.0
7895,8,76.0
7895,9,97.0
7895,10,84.0
7895,11,164.0
7895,12,99.0
7895,13,88.0
7895,14,87.0
7895,15,54.0
7895,16,66.0
7895,17,67.0
7895,18,50.0
7895,19,56.0
7895,20,58.0
7895,21,60.0
7895,22,55.0
7895,23,97.0
7895,24,76.0
7895,25,63.0
7895,26,43.0
7895,27,32.0
7895,28,29.0
7895,29,51.0
7895,30,62.0
7895,31,64.0
7895,32,30.0
7895,33,37.0
7912,0,187.0
7912,1,206.0
7912,2,195.0
7912,3,108.0
7912,4,106.0
7912,5,83.0
7912,6,39.0
7912,7,140.0
7912,8,87.0
7912,9,40.0
7912,10,60.0
7912,11,98.0
7912,12,66.0
7912,13,71.0
7912,14,61.0
7912,15,51.0
7912,16,44.0
7912,17,41.0
7912,18,36.0
7912,19,29.0
7912,20,19.0
7912,21,16.0
7912,22,9.0
7912,23,20.0
7912,24,2.0
7912,25,5.0
7912,26,10.0
7912,27,3.0
7912,28,8.0
7912,29,5.0
7912,30,5.0
7912,31,4.0
7912,32,2.0
7912,33,1.0
7956,0,38.0
7956,1,34.0
7956,2,33.0
7956,3,15.0
7956,4,16.0
7956,5,21.0
7956,6,18.0
7956,7,31.0
7956,8,27.0
7956,9,28.0
7956,10,28.0
7956,11,70.0
7956,12,40.0
7956,13,34.0
7956,14,37.0
7956,15,38.0
7956,16,34.0
7956,17,36.0
7956,18,36.0
7956,19,23.0
7956,20,18.0
7956,21,30.0
7956,22,26.0
7956,23,122.0
7956,24,34.0
7956,25,18.0
7956,26,17.0
7956,27,16.0
7956,28,8.0
7956,29,7.0
7956,30,8.0
7956,31,22.0
7956,32,9.0
7956,33,7.0
8012,0,25.0
8012,1,11.0
8012,2,22.0
8012,3,13.0
8012,4,16.0
8012,5,15.0
8012,6,22.0
8012,7,22.0
8012,8,15.0
8012,9,18.0
8012,10,16.0
8012,11,18.0
8012,12,10.0
8012,13,11.0
8012,14,13.0
8012,15,14.0
8012,16,9.0
8012,17,1.0
8012,18,6.0
8012,19,3.0
8012,20,5.0
8012,21,1.0
8012,22,13.0
8012,23,21.0
8012,24,15.0
8012,25,5.0
8012,26,18.0
8012,27,16.0
8012,28,5.0
8012,29,8.0
8012,30,9.0
8012,31,15.0
8012,32,19.0
8012,33,9.0
8089,0,8.0
8089,1,12.0
8089,2,22.0
8089,3,21.0
8089,4,15.0
8089,5,16.0
8089,6,22.0
8089,7,33.0
8089,8,33.0
8089,9,14.0
8089,10,23.0
8089,11,20.0
8089,12,15.0
8089,13,18.0
8089,14,17.0
8089,15,19.0
8089,16,13.0
8089,17,25.0
8089,18,19.0
8089,19,20.0
8089,20,5.0
8089,21,19.0
8089,22,19.0
8089,23,12.0
8089,24,14.0
8089,25,7.0
8089,26,16.0
8089,27,11.0
8089,28,10.0
8089,29,6.0
8089,30,12.0
8089,31,4.0
8089,32,3.0
8089,33,3.0
8093,0,163.0
8093,1,88.0
8093,2,90.0
8093,3,65.0
8093,4,43.0
8093,5,53.0
8093,6,50.0
8093,7,49.0
8093,8,43.0
8093,9,38.0
8093,10,56.0
8093,11,112.0
8093,12,63.0
8093,13,29.0
8093,14,34.0
8093,15,30.0
8093,16,37.0
8093,17,31.0
8093,18,30.0
8093,19,27.0
8093,20,25.0
8093,21,19.0
8093,22,38.0
8093,23,55.0
8093,24,43.0
8093,25,29.0
8093,26,24.0
8093,27,17.0
8093,28,21.0
8093,29,11.0
8093,30,15.0
8093,31,32.0
8093,32,22.0
8093,33,16.0
8330,0,15.0
8330,1,11.0
8330,2,11.0
8330,3,10.0
8330,4,6.0
8330,5,7.0
8330,6,7.0
8330,7,10.0
8330,8,3.0
8330,9,3.0
8330,10,4.0
8330,11,5.0
8330,12,5.0
8330,13,4.0
8330,14,4.0
8330,15,16.0
8330,16,24.0
8330,17,18.0
8330,18,13.0
8330,19,15.0
8330,20,14.0
8330,21,3.0
8330,22,8.0
8330,23,5.0
8330,24,8.0
8330,25,12.0
8330,26,10.0
8330,27,7.0
8330,28,4.0
8330,29,9.0
8330,30,6.0
8330,31,1.0
8330,32,7.0
8330,33,2.0
8357,0,6.0
8357,1,8.0
8357,2,7.0
8357,3,8.0
8357,4,4.0
8357,5,12.0
8357,6,8.0
8357,7,11.0
8357,8,10.0
8357,9,10.0
8357,10,8.0
8357,11,12.0
8357,12,10.0
8357,13,7.0
8357,14,10.0
8357,15,11.0
8357,16,8.0
8357,17,12.0
8357,18,13.0
8357,19,12.0
8357,20,11.0
8357,21,12.0
8357,22,11.0
8357,23,17.0
8357,24,6.0
8357,25,3.0
8357,26,9.0
8357,27,6.0
8357,28,10.0
8357,29,3.0
8357,30,11.0
8357,31,4.0
8357,32,3.0
8357,33,9.0
8363,0,6.0
8363,1,3.0
8363,2,4.0
8363,3,4.0
8363,4,2.0
8363,5,9.0
8363,6,3.0
8363,7,7.0
8363,8,2.0
8363,9,2.0
8363,10,5.0
8363,11,8.0
8363,12,5.0
8363,13,7.0
8363,14,8.0
8363,15,2.0
8363,16,3.0
8363,17,10.0
8363,18,10.0
8363,19,8.0
8363,20,10.0
8363,21,14.0
8363,22,9.0
8363,23,20.0
8363,24,16.0
8363,25,9.0
8363,26,1.0
8363,27,6.0
8363,28,5.0
8363,29,4.0
8363,30,10.0
8363,31,8.0
8363,32,5.0
8363,33,10.0
8436,0,5.0
8436,1,8.0
8436,2,5.0
8436,3,5.0
8436,4,6.0
8436,5,4.0
8436,6,5.0
8436,7,6.0
8436,8,3.0
8436,9,5.0
8436,10,5.0
8436,11,2.0
8436,12,2.0
8436,13,6.0
8436,14,5.0
8436,15,4.0
8436,16,3.0
8436,17,1.0
8436,18,5.0
8436,19,3.0
8436,20,6.0
8436,21,3.0
8436,22,3.0
8436,23,2.0
8436,24,2.0
8436,25,3.0
8436,26,4.0
8436,27,4.0
8436,28,2.0
8436,29,6.0
8436,30,2.0
8436,31,1.0
8436,32,1.0
8436,33,2.0
8497,0,25.0
8497,1,36.0
8497,2,27.0
8497,3,19.0
8497,4,10.0
8497,5,15.0
8497,6,11.0
8497,7,8.0
8497,8,11.0
8497,9,11.0
8497,10,8.0
8497,11,10.0
8497,12,7.0
8497,13,4.0
8497,14,2.0
8497,15,3.0
8497,16,5.0
8497,17,5.0
8497,18,10.0
8497,19,1.0
8497,20,2.0
8497,21,1.0
8497,22,4.0
8497,23,4.0
8497,24,2.0
8497,25,6.0
8497,26,1.0
8497,27,4.0
8497,28,3.0
8497,29,2.0
8497,30,3.0
8497,31,1.0
8497,32,2.0
8497,33,2.0
8508,0,30.0
8508,1,32.0
8508,2,26.0
8508,3,22.0
8508,4,11.0
8508,5,17.0
8508,6,17.0
8508,7,24.0
8508,8,19.0
